t,cum_regret_linucb,cum_regret_alg1_oracle_bank,cum_regret_alg1_random_bank
59089,75.85673982279945,184.2296428544807,5910.25403459941
59090,75.85673982279945,184.2296428544807,5910.282060190076
59091,75.85673982279945,184.2296428544807,5910.291302981584
59092,75.85673982279945,184.2296428544807,5910.324764957262
59093,75.85673982279945,184.2296428544807,5910.398656622681
59094,75.85673982279945,184.2296428544807,5910.523748026656
59095,75.85673982279945,184.2296428544807,5910.580298059496
59096,75.86146646489274,184.2296428544807,5910.732639085326
59097,75.86178708037754,184.2296428544807,5910.756733229034
59098,75.86178708037754,184.2296428544807,5910.835105405625
59099,75.86178708037754,184.2296428544807,5910.890195015935
59100,75.86178708037754,184.2296428544807,5911.035925510092
59101,75.86178708037754,184.2296428544807,5911.087690986913
59102,75.86178708037754,184.2296428544807,5911.110477818917
59103,75.86178708037754,184.2296428544807,5911.374770548447
59104,75.86178708037754,184.2296428544807,5911.563472568764
59105,75.86178708037754,184.2296428544807,5911.581954275897
59106,75.86178708037754,184.2296428544807,5911.692574385534
59107,75.86406218012881,184.2296428544807,5911.761599724744
59108,75.86613620611293,184.2296428544807,5911.777522599066
59109,75.86613620611293,184.2296428544807,5911.875364466353
59110,75.87230050502194,184.2296428544807,5911.9088553129895
59111,75.87230050502194,184.2296428544807,5911.965918021628
59112,75.87230050502194,184.2296428544807,5912.022887527822
59113,75.87230050502194,184.2296428544807,5912.095991855404
59114,75.87230050502194,184.2296428544807,5912.24984652816
59115,75.87391135073007,184.2296428544807,5912.255982106187
59116,75.87391135073007,184.2296428544807,5912.352394429753
59117,75.87405866014338,184.2296428544807,5912.352394429753
59118,75.87405866014338,184.2296428544807,5912.661192944087
59119,75.87405866014338,184.2296428544807,5913.034309056098
59120,75.87503053887369,184.2296428544807,5913.43527162222
59121,75.87503053887369,184.2296428544807,5913.673427758556
59122,75.88354191977052,184.2296428544807,5913.709610949823
59123,75.88354191977052,184.2296428544807,5913.754022196769
59124,75.88354191977052,184.2296428544807,5913.810170813524
59125,75.88939327856703,184.2296428544807,5913.863897189252
59126,75.88939327856703,184.2296428544807,5913.910943400519
59127,75.88939327856703,184.2296428544807,5913.977410624149
59128,75.88939327856703,184.2296428544807,5914.082467391837
59129,75.88939327856703,184.2296428544807,5914.302023029408
59130,75.88939327856703,184.2296428544807,5914.430819039742
59131,75.88939327856703,184.2296428544807,5914.461512383297
59132,75.88939327856703,184.2296428544807,5914.583742538357
59133,75.88939327856703,184.2296428544807,5915.013209069496
59134,75.88939327856703,184.2296428544807,5915.307090933287
59135,75.88939327856703,184.2296428544807,5915.33441493335
59136,75.88939327856703,184.2296428544807,5915.422935309508
59137,75.88939327856703,184.2296428544807,5915.449181400586
59138,75.88939327856703,184.2296428544807,5915.569690493742
59139,75.88939327856703,184.2296428544807,5915.605709663573
59140,75.9012128932813,184.2296428544807,5915.653837993557
59141,75.9012128932813,184.2296428544807,5915.709527431188
59142,75.9012128932813,184.2296428544807,5915.810081157732
59143,75.9015568446466,184.2296428544807,5916.015272299457
59144,75.90295223350209,184.2296428544807,5916.151054371556
59145,75.90295223350209,184.2296428544807,5916.153205132642
59146,75.90295223350209,184.2296428544807,5916.284420810479
59147,75.90295223350209,184.2296428544807,5916.66533076809
59148,75.90295223350209,184.2296428544807,5916.978895933081
59149,75.90295223350209,184.2296428544807,5917.209360381601
59150,75.90295223350209,184.2296428544807,5917.318175099653
59151,75.90295223350209,184.2296428544807,5917.342857916365
59152,75.90295223350209,184.2296428544807,5917.431696033753
59153,75.90295223350209,184.2296428544807,5917.470024209182
59154,75.91572846306599,184.2296428544807,5917.498736309846
59155,75.91572846306599,184.2296428544807,5917.610435011957
59156,75.91572846306599,184.2296428544807,5917.751283654212
59157,75.91572846306599,184.2296428544807,5917.949718987039
59158,75.91572846306599,184.2296428544807,5918.06426131982
59159,75.91572846306599,184.2296428544807,5918.070393583824
59160,75.91572846306599,184.2296428544807,5918.300278738687
59161,75.91572846306599,184.2296428544807,5918.64494297831
59162,75.91572846306599,184.2296428544807,5918.929756462324
59163,75.91572846306599,184.2296428544807,5919.136824818739
59164,75.91572846306599,184.2296428544807,5919.250984329044
59165,75.93188250834349,184.2296428544807,5919.289417388024
59166,75.93188250834349,184.2296428544807,5919.37821975385
59167,75.93188250834349,184.2296428544807,5919.417335367865
59168,75.93188250834349,184.2296428544807,5919.4509012369035
59169,75.93188250834349,184.2296428544807,5919.49009296218
59170,75.93188250834349,184.2296428544807,5919.617354628789
59171,75.93188250834349,184.2296428544807,5919.811900248779
59172,75.93188250834349,184.2296428544807,5920.029198279013
59173,75.93188250834349,184.2296428544807,5920.091180174678
59174,75.93188250834349,184.2296428544807,5920.112926684047
59175,75.93188250834349,184.2296428544807,5920.375435812565
59176,75.93188250834349,184.2296428544807,5920.695531995915
59177,75.93188250834349,184.2296428544807,5921.025234662027
59178,75.93188250834349,184.2296428544807,5921.357850999588
59179,75.93188250834349,184.2296428544807,5921.41589050643
59180,75.93188250834349,184.2296428544807,5921.446589290819
59181,75.93188250834349,184.2296428544807,5921.53467213563
59182,75.93188250834349,184.2296428544807,5921.5991196507875
59183,75.93529790372715,184.2296428544807,5921.63587571106
59184,75.93529790372715,184.2296428544807,5921.709433757952
59185,75.94010600309532,184.2296428544807,5921.873935159531
59186,75.94010600309532,184.2296428544807,5922.045549401591
59187,75.94010600309532,184.2296428544807,5922.104462255103
59188,75.94010600309532,184.2296428544807,5922.255010266302
59189,75.94010600309532,184.2296428544807,5922.5851676228485
59190,75.94010600309532,184.2296428544807,5922.8703560911335
59191,75.94010600309532,184.2296428544807,5922.899602376366
59192,75.94010600309532,184.2296428544807,5923.014214207514
59193,75.94010600309532,184.2296428544807,5923.022339949447
59194,75.94010600309532,184.2296428544807,5923.099352985969
59195,75.94010600309532,184.2296428544807,5923.158456796468
59196,75.94370693425225,184.2296428544807,5923.192827865532
59197,75.94468373572589,184.2296428544807,5923.251099935768
59198,75.94468373572589,184.2296428544807,5923.32388904334
59199,75.94468373572589,184.2296428544807,5923.463826232667
59200,75.94468373572589,184.2296428544807,5923.633253936163
59201,75.94468373572589,184.2296428544807,5923.783647182647
59202,75.94587116034118,184.2296428544807,5923.853694973745
59203,75.94587116034118,184.2296428544807,5923.859323847107
59204,75.94587116034118,184.2296428544807,5924.046835895966
59205,75.94767275126281,184.2296428544807,5924.434834605459
59206,75.94767275126281,184.2296428544807,5924.770693106319
59207,75.94767275126281,184.2296428544807,5924.831583909085
59208,75.94767275126281,184.2296428544807,5924.872598133912
59209,75.94767275126281,184.2296428544807,5924.922350785421
59210,75.94767275126281,184.2296428544807,5924.980084977039
59211,75.94767275126281,184.2296428544807,5924.980084977039
59212,75.94767275126281,184.2296428544807,5925.037007862777
59213,75.94767275126281,184.2296428544807,5925.065346513606
59214,75.94767275126281,184.2296428544807,5925.251798013595
59215,75.94767275126281,184.2296428544807,5925.36212803634
59216,75.94767275126281,184.2296428544807,5925.545861801603
59217,75.94767275126281,184.2296428544807,5925.559681073848
59218,75.94767275126281,184.2296428544807,5925.582735512601
59219,75.94767275126281,184.2296428544807,5925.6241212181185
59220,75.94767275126281,184.2296428544807,5925.715748002405
59221,75.94767275126281,184.2296428544807,5925.734770014513
59222,75.94767275126281,184.2296428544807,5925.734770014513
59223,75.94767275126281,184.2296428544807,5925.990085502844
59224,75.94767275126281,184.2296428544807,5926.286069934092
59225,75.94767275126281,184.2296428544807,5926.31249360809
59226,75.9507239770828,184.2296428544807,5926.390524164257
59227,75.9507239770828,184.2296428544807,5926.411105110479
59228,75.9507239770828,184.2296428544807,5926.411105110479
59229,75.95471773106466,184.2296428544807,5926.411105110479
59230,75.95851124724516,184.2296428544807,5926.458088625992
59231,75.95851124724516,184.2296428544807,5926.540295786455
59232,75.95851124724516,184.2296428544807,5926.6618131742
59233,75.95851124724516,184.2296428544807,5926.780603320805
59234,75.95851124724516,184.2296428544807,5926.982358783925
59235,75.95851124724516,184.2296428544807,5927.003488648049
59236,75.95851124724516,184.2296428544807,5927.081406435893
59237,75.95851124724516,184.2296428544807,5927.211563415251
59238,75.95851124724516,184.2296428544807,5927.306141165137
59239,75.95851124724516,184.2296428544807,5927.375009621259
59240,75.95851124724516,184.2296428544807,5927.441799339567
59241,75.95851124724516,184.2296428544807,5927.465657343259
59242,75.95851124724516,184.2296428544807,5927.740172945037
59243,75.95851124724516,184.2296428544807,5928.0061075563235
59244,75.95851124724516,184.2296428544807,5928.027713250086
59245,75.95851124724516,184.2296428544807,5928.122591414981
59246,75.95851124724516,184.2296428544807,5928.153163801543
59247,75.95851124724516,184.2296428544807,5928.153163801543
59248,75.95851124724516,184.2296428544807,5928.153163801543
59249,75.95851124724516,184.2296428544807,5928.183563088497
59250,75.95851124724516,184.2296428544807,5928.2431456513195
59251,75.95851124724516,184.2296428544807,5928.381756799485
59252,75.95851124724516,184.2296428544807,5928.503170311579
59253,75.95851124724516,184.2296428544807,5928.677319260292
59254,75.96408218637849,184.2296428544807,5928.677904421334
59255,75.96408218637849,184.2296428544807,5928.743476040952
59256,75.96408218637849,184.2296428544807,5928.917450652092
59257,75.96408218637849,184.2296428544807,5929.041910705691
59258,75.96408218637849,184.2296428544807,5929.10280661796
59259,75.96408218637849,184.2296428544807,5929.162789660726
59260,75.96408218637849,184.2296428544807,5929.162789660726
59261,75.96408218637849,184.2296428544807,5929.421413200867
59262,75.96408218637849,184.2296428544807,5929.745062544898
59263,75.96408218637849,184.2296428544807,5929.795166597351
59264,75.96408218637849,184.2296428544807,5929.965860146744
59265,75.96408218637849,184.2296428544807,5930.053008890766
59266,75.96408218637849,184.2296428544807,5930.072209373665
59267,75.96408218637849,184.2296428544807,5930.072209373665
59268,75.96408218637849,184.2296428544807,5930.072209373665
59269,75.96408218637849,184.2296428544807,5930.10437585804
59270,75.96408218637849,184.2296428544807,5930.153303017647
59271,75.96408218637849,184.2296428544807,5930.287281898224
59272,75.96408218637849,184.2296428544807,5930.419474056235
59273,75.96408218637849,184.2296428544807,5930.669543809949
59274,75.96408218637849,184.2296428544807,5930.7080275867
59275,75.96457428197962,184.2296428544807,5930.831852283287
59276,75.96457428197962,184.2296428544807,5930.877013206415
59277,75.96457428197962,184.2296428544807,5930.939140935932
59278,75.96457428197962,184.2296428544807,5930.939140935932
59279,75.96457428197962,184.2296428544807,5930.982400658031
59280,75.96457428197962,184.2296428544807,5931.008066588539
59281,75.96457428197962,184.2296428544807,5931.322653383237
59282,75.96697922884739,184.2296428544807,5931.396291428113
59283,75.96697922884739,184.2296428544807,5931.420767032741
59284,75.96697922884739,184.2296428544807,5931.420767032741
59285,75.96697922884739,184.2296428544807,5931.420767032741
59286,75.96697922884739,184.2296428544807,5931.544869189537
59287,75.96697922884739,184.2296428544807,5931.631517777892
59288,75.96697922884739,184.2296428544807,5931.730463299366
59289,75.96697922884739,184.2296428544807,5931.891763802414
59290,75.96697922884739,184.2296428544807,5931.915336388109
59291,75.96697922884739,184.2296428544807,5931.981111078595
59292,75.96697922884739,184.2296428544807,5932.032386314109
59293,75.96697922884739,184.2296428544807,5932.1451794270815
59294,75.96697922884739,184.2296428544807,5932.2113229607085
59295,75.96697922884739,184.2296428544807,5932.2113229607085
59296,75.96697922884739,184.2296428544807,5932.280967645648
59297,75.96697922884739,184.2296428544807,5932.301089721202
59298,75.96697922884739,184.2296428544807,5932.55204187792
59299,75.96740467812617,184.2296428544807,5932.595093075662
59300,75.96740467812617,184.2296428544807,5932.610369406957
59301,75.96740467812617,184.2296428544807,5932.660942891434
59302,75.96740467812617,184.2296428544807,5932.681915123735
59303,75.96740467812617,184.2296428544807,5932.708313515828
59304,75.96740467812617,184.2296428544807,5932.743186739839
59305,75.96740467812617,184.2296428544807,5932.815141651131
59306,75.96740467812617,184.2296428544807,5932.891227502302
59307,75.96740467812617,184.2296428544807,5932.979357134744
59308,75.96740467812617,184.2296428544807,5933.101673355215
59309,75.96740467812617,184.2296428544807,5933.132247717192
59310,75.96740467812617,184.2296428544807,5933.299912931365
59311,75.96740467812617,184.2296428544807,5933.496475454024
59312,75.96740467812617,184.2296428544807,5933.548281653689
59313,75.96740467812617,184.2296428544807,5933.556492871159
59314,75.97211419672459,184.2296428544807,5933.5659775021195
59315,75.97211419672459,184.2296428544807,5933.7600889529795
59316,75.97211419672459,184.2296428544807,5933.786174472658
59317,75.97211419672459,184.2296428544807,5933.9299112524295
59318,75.97211419672459,184.2296428544807,5933.985884718471
59319,75.97211419672459,184.2296428544807,5934.004837219661
59320,75.97211419672459,184.2296428544807,5934.004837219661
59321,75.97211419672459,184.2296428544807,5934.014399136148
59322,75.97211419672459,184.2296428544807,5934.055216369472
59323,75.97211419672459,184.2296428544807,5934.2068549878095
59324,75.97211419672459,184.2296428544807,5934.285274148988
